"yield_curve_code";"proj_time";"month";"nominal_rate";"inflation";"basis"
"YC202112";1109;12;0.09691521;0.08605467;"IFRS"
"YC202112";1110;12;0.09691521;0.08605467;"IFRS"
"YC202112";1111;12;0.09691521;0.08605467;"IFRS"
"YC202112";1112;12;0.09691521;0.08605467;"IFRS"
"YC202112";1113;12;0.09691521;0.08605467;"IFRS"
"YC202112";1114;12;0.09691521;0.08605467;"IFRS"
"YC202112";1115;12;0.09691521;0.08605467;"IFRS"
"YC202112";1116;12;0.09691521;0.08605467;"IFRS"
"YC202112";1117;12;0.09691521;0.08605467;"IFRS"
"YC202112";1118;12;0.09691521;0.08605467;"IFRS"
"YC202112";1119;12;0.09691521;0.08605467;"IFRS"
"YC202112";1120;12;0.09691521;0.08605467;"IFRS"
"YC202112";1121;12;0.09691521;0.08605467;"IFRS"
"YC202112";1122;12;0.09691521;0.08605467;"IFRS"
"YC202112";1123;12;0.09691521;0.08605467;"IFRS"
"YC202112";1124;12;0.09691521;0.08605467;"IFRS"
"YC202112";1125;12;0.09691521;0.08605467;"IFRS"
"YC202112";1126;12;0.09691521;0.08605467;"IFRS"
"YC202112";1127;12;0.09691521;0.08605467;"IFRS"
"YC202112";1128;12;0.09691521;0.08605467;"IFRS"
"YC202112";1129;12;0.09691521;0.08605467;"IFRS"
"YC202112";1130;12;0.09691521;0.08605467;"IFRS"
"YC202112";1131;12;0.09691521;0.08605467;"IFRS"
"YC202112";1132;12;0.09691521;0.08605467;"IFRS"
"YC202112";1133;12;0.09691521;0.08605467;"IFRS"
"YC202112";1134;12;0.09691521;0.08605467;"IFRS"
"YC202112";1135;12;0.09691521;0.08605467;"IFRS"
"YC202112";1136;12;0.09691521;0.08605467;"IFRS"
"YC202112";1137;12;0.09691521;0.08605467;"IFRS"
"YC202112";1138;12;0.09691521;0.08605467;"IFRS"
"YC202112";1139;12;0.09691521;0.08605467;"IFRS"
"YC202112";1140;12;0.09691521;0.08605467;"IFRS"
"YC202112";1141;12;0.09691521;0.08605467;"IFRS"
"YC202112";1142;12;0.09691521;0.08605467;"IFRS"
"YC202112";1143;12;0.09691521;0.08605467;"IFRS"
"YC202112";1144;12;0.09691521;0.08605467;"IFRS"
"YC202112";1145;12;0.09691521;0.08605467;"IFRS"
"YC202112";1146;12;0.09691521;0.08605467;"IFRS"
"YC202112";1147;12;0.09691521;0.08605467;"IFRS"
"YC202112";1148;12;0.09691521;0.08605467;"IFRS"
"YC202112";1149;12;0.09691521;0.08605467;"IFRS"
"YC202112";1150;12;0.09691521;0.08605467;"IFRS"
"YC202112";1151;12;0.09691521;0.08605467;"IFRS"
"YC202112";1152;12;0.09691521;0.08605467;"IFRS"
"YC202112";1153;12;0.09691521;0.08605467;"IFRS"
"YC202112";1154;12;0.09691521;0.08605467;"IFRS"
"YC202112";1155;12;0.09691521;0.08605467;"IFRS"
"YC202112";1156;12;0.09691521;0.08605467;"IFRS"
"YC202112";1157;12;0.09691521;0.08605467;"IFRS"
"YC202112";1158;12;0.09691521;0.08605467;"IFRS"
"YC202112";1159;12;0.09691521;0.08605467;"IFRS"
"YC202112";1160;12;0.09691521;0.08605467;"IFRS"
"YC202112";1161;12;0.09691521;0.08605467;"IFRS"
"YC202112";1162;12;0.09691521;0.08605467;"IFRS"
"YC202112";1163;12;0.09691521;0.08605467;"IFRS"
"YC202112";1164;12;0.09691521;0.08605467;"IFRS"
"YC202112";1165;12;0.09691521;0.08605467;"IFRS"
"YC202112";1166;12;0.09691521;0.08605467;"IFRS"
"YC202112";1167;12;0.09691521;0.08605467;"IFRS"
"YC202112";1168;12;0.09691521;0.08605467;"IFRS"
"YC202112";1169;12;0.09691521;0.08605467;"IFRS"
"YC202112";1170;12;0.09691521;0.08605467;"IFRS"
"YC202112";1171;12;0.09691521;0.08605467;"IFRS"
"YC202112";1172;12;0.09691521;0.08605467;"IFRS"
"YC202112";1173;12;0.09691521;0.08605467;"IFRS"
"YC202112";1174;12;0.09691521;0.08605467;"IFRS"
"YC202112";1175;12;0.09691521;0.08605467;"IFRS"
"YC202112";1176;12;0.09691521;0.08605467;"IFRS"
"YC202112";1177;12;0.09691521;0.08605467;"IFRS"
"YC202112";1178;12;0.09691521;0.08605467;"IFRS"
"YC202112";1179;12;0.09691521;0.08605467;"IFRS"
"YC202112";1180;12;0.09691521;0.08605467;"IFRS"
"YC202112";1181;12;0.09691521;0.08605467;"IFRS"
"YC202112";1182;12;0.09691521;0.08605467;"IFRS"
"YC202112";1183;12;0.09691521;0.08605467;"IFRS"
"YC202112";1184;12;0.09691521;0.08605467;"IFRS"
"YC202112";1185;12;0.09691521;0.08605467;"IFRS"
"YC202112";1186;12;0.09691521;0.08605467;"IFRS"
"YC202112";1187;12;0.09691521;0.08605467;"IFRS"
"YC202112";1188;12;0.09691521;0.08605467;"IFRS"
"YC202112";1189;12;0.09691521;0.08605467;"IFRS"
"YC202112";1190;12;0.09691521;0.08605467;"IFRS"
"YC202112";1191;12;0.09691521;0.08605467;"IFRS"
"YC202112";1192;12;0.09691521;0.08605467;"IFRS"
"YC202112";1193;12;0.09691521;0.08605467;"IFRS"
"YC202112";1194;12;0.09691521;0.08605467;"IFRS"
"YC202112";1195;12;0.09691521;0.08605467;"IFRS"
"YC202112";1196;12;0.09691521;0.08605467;"IFRS"
"YC202112";1197;12;0.09691521;0.08605467;"IFRS"
"YC202112";1198;12;0.09691521;0.08605467;"IFRS"
"YC202112";1199;12;0.09691521;0.08605467;"IFRS"
"YC202112";1200;12;0.09691521;0.08605467;"IFRS"
"YC202112";1201;12;0.09691521;0.08605467;"IFRS"
"YC202112";1202;12;0.09691521;0.08605467;"IFRS"
"YC202112";1203;12;0.09691521;0.08605467;"IFRS"
"YC202112";1204;12;0.09691521;0.08605467;"IFRS"
"YC202112";1205;12;0.09691521;0.08605467;"IFRS"
"YC202112";1206;12;0.09691521;0.08605467;"IFRS"
"YC202112";1207;12;0.09691521;0.08605467;"IFRS"
"YC202112";1208;12;0.09691521;0.08605467;"IFRS"
"YC202112";1209;12;0.09691521;0.08605467;"IFRS"
"YC202112";1210;12;0.09691521;0.08605467;"IFRS"
"YC202112";1211;12;0.09691521;0.08605467;"IFRS"
"YC202112";1212;12;0.09691521;0.08605467;"IFRS"
"YC202112";1213;12;0.09691521;0.08605467;"IFRS"
"YC202112";1214;12;0.09691521;0.08605467;"IFRS"
"YC202112";1215;12;0.09691521;0.08605467;"IFRS"
"YC202112";1216;12;0.09691521;0.08605467;"IFRS"
"YC202112";1217;12;0.09691521;0.08605467;"IFRS"
"YC202112";1218;12;0.09691521;0.08605467;"IFRS"
"YC202112";1219;12;0.09691521;0.08605467;"IFRS"
"YC202112";1220;12;0.09691521;0.08605467;"IFRS"
"YC202112";1221;12;0.09691521;0.08605467;"IFRS"
"YC202112";1222;12;0.09691521;0.08605467;"IFRS"
"YC202112";1223;12;0.09691521;0.08605467;"IFRS"
"YC202112";1224;12;0.09691521;0.08605467;"IFRS"
"YC202112";1225;12;0.09691521;0.08605467;"IFRS"
"YC202112";1226;12;0.09691521;0.08605467;"IFRS"
"YC202112";1227;12;0.09691521;0.08605467;"IFRS"
"YC202112";1228;12;0.09691521;0.08605467;"IFRS"
"YC202112";1229;12;0.09691521;0.08605467;"IFRS"
"YC202112";1230;12;0.09691521;0.08605467;"IFRS"
"YC202112";1231;12;0.09691521;0.08605467;"IFRS"
"YC202112";1232;12;0.09691521;0.08605467;"IFRS"
"YC202112";1233;12;0.09691521;0.08605467;"IFRS"
"YC202112";1234;12;0.09691521;0.08605467;"IFRS"
"YC202112";1235;12;0.09691521;0.08605467;"IFRS"
"YC202112";1236;12;0.09691521;0.08605467;"IFRS"
"YC202112";1237;12;0.09691521;0.08605467;"IFRS"
"YC202112";1238;12;0.09691521;0.08605467;"IFRS"
"YC202112";1239;12;0.09691521;0.08605467;"IFRS"
"YC202112";1240;12;0.09691521;0.08605467;"IFRS"
"YC202112";1241;12;0.09691521;0.08605467;"IFRS"
"YC202112";1242;12;0.09691521;0.08605467;"IFRS"
"YC202112";1243;12;0.09691521;0.08605467;"IFRS"
"YC202112";1244;12;0.09691521;0.08605467;"IFRS"
"YC202112";1245;12;0.09691521;0.08605467;"IFRS"
"YC202112";1246;12;0.09691521;0.08605467;"IFRS"
"YC202112";1247;12;0.09691521;0.08605467;"IFRS"
"YC202112";1248;12;0.09691521;0.08605467;"IFRS"
"YC202112";1249;12;0.09691521;0.08605467;"IFRS"
"YC202112";1250;12;0.09691521;0.08605467;"IFRS"
"YC202112";1251;12;0.09691521;0.08605467;"IFRS"
"YC202112";1252;12;0.09691521;0.08605467;"IFRS"
"YC202112";1253;12;0.09691521;0.08605467;"IFRS"
"YC202112";1254;12;0.09691521;0.08605467;"IFRS"
"YC202112";1255;12;0.09691521;0.08605467;"IFRS"
"YC202112";1256;12;0.09691521;0.08605467;"IFRS"
"YC202112";1257;12;0.09691521;0.08605467;"IFRS"
"YC202112";1258;12;0.09691521;0.08605467;"IFRS"
"YC202112";1259;12;0.09691521;0.08605467;"IFRS"
"YC202112";1260;12;0.09691521;0.08605467;"IFRS"
"YC202112";1261;12;0.09691521;0.08605467;"IFRS"
"YC202112";1262;12;0.09691521;0.08605467;"IFRS"
"YC202112";1263;12;0.09691521;0.08605467;"IFRS"
"YC202112";1264;12;0.09691521;0.08605467;"IFRS"
"YC202112";1265;12;0.09691521;0.08605467;"IFRS"
"YC202112";1266;12;0.09691521;0.08605467;"IFRS"
"YC202112";1267;12;0.09691521;0.08605467;"IFRS"
"YC202112";1268;12;0.09691521;0.08605467;"IFRS"
"YC202112";1269;12;0.09691521;0.08605467;"IFRS"
"YC202112";1270;12;0.09691521;0.08605467;"IFRS"
"YC202112";1271;12;0.09691521;0.08605467;"IFRS"
"YC202112";1272;12;0.09691521;0.08605467;"IFRS"
"YC202112";1273;12;0.09691521;0.08605467;"IFRS"
"YC202112";1274;12;0.09691521;0.08605467;"IFRS"
"YC202112";1275;12;0.09691521;0.08605467;"IFRS"
"YC202112";1276;12;0.09691521;0.08605467;"IFRS"
"YC202112";1277;12;0.09691521;0.08605467;"IFRS"
"YC202112";1278;12;0.09691521;0.08605467;"IFRS"
"YC202112";1279;12;0.09691521;0.08605467;"IFRS"
"YC202112";1280;12;0.09691521;0.08605467;"IFRS"
"YC202112";1281;12;0.09691521;0.08605467;"IFRS"
"YC202112";1282;12;0.09691521;0.08605467;"IFRS"
"YC202112";1283;12;0.09691521;0.08605467;"IFRS"
"YC202112";1284;12;0.09691521;0.08605467;"IFRS"
"YC202112";1285;12;0.09691521;0.08605467;"IFRS"
"YC202112";1286;12;0.09691521;0.08605467;"IFRS"
"YC202112";1287;12;0.09691521;0.08605467;"IFRS"
"YC202112";1288;12;0.09691521;0.08605467;"IFRS"
"YC202112";1289;12;0.09691521;0.08605467;"IFRS"
"YC202112";1290;12;0.09691521;0.08605467;"IFRS"
"YC202112";1291;12;0.09691521;0.08605467;"IFRS"
"YC202112";1292;12;0.09691521;0.08605467;"IFRS"
"YC202112";1293;12;0.09691521;0.08605467;"IFRS"
"YC202112";1294;12;0.09691521;0.08605467;"IFRS"
"YC202112";1295;12;0.09691521;0.08605467;"IFRS"
"YC202112";1296;12;0.09691521;0.08605467;"IFRS"
"YC202112";1297;12;0.09691521;0.08605467;"IFRS"
"YC202112";1298;12;0.09691521;0.08605467;"IFRS"
"YC202112";1299;12;0.09691521;0.08605467;"IFRS"
"YC202112";1300;12;0.09691521;0.08605467;"IFRS"
"YC202112";1301;12;0.09691521;0.08605467;"IFRS"
"YC202112";1302;12;0.09691521;0.08605467;"IFRS"
"YC202112";1303;12;0.09691521;0.08605467;"IFRS"
"YC202112";1304;12;0.09691521;0.08605467;"IFRS"
"YC202112";1305;12;0.09691521;0.08605467;"IFRS"
"YC202112";1306;12;0.09691521;0.08605467;"IFRS"
"YC202112";1307;12;0.09691521;0.08605467;"IFRS"
"YC202112";1308;12;0.09691521;0.08605467;"IFRS"
"YC202112";1309;12;0.09691521;0.08605467;"IFRS"
"YC202112";1310;12;0.09691521;0.08605467;"IFRS"
"YC202112";1311;12;0.09691521;0.08605467;"IFRS"
"YC202112";1312;12;0.09691521;0.08605467;"IFRS"
"YC202112";1313;12;0.09691521;0.08605467;"IFRS"
"YC202112";1314;12;0.09691521;0.08605467;"IFRS"
"YC202112";1315;12;0.09691521;0.08605467;"IFRS"
"YC202112";1316;12;0.09691521;0.08605467;"IFRS"
"YC202112";1317;12;0.09691521;0.08605467;"IFRS"
"YC202112";1318;12;0.09691521;0.08605467;"IFRS"
"YC202112";1319;12;0.09691521;0.08605467;"IFRS"
"YC202112";1320;12;0.09691521;0.08605467;"IFRS"
"YC202112";1321;12;0.09691521;0.08605467;"IFRS"
"YC202112";1322;12;0.09691521;0.08605467;"IFRS"
"YC202112";1323;12;0.09691521;0.08605467;"IFRS"
"YC202112";1324;12;0.09691521;0.08605467;"IFRS"
"YC202112";1325;12;0.09691521;0.08605467;"IFRS"
"YC202112";1326;12;0.09691521;0.08605467;"IFRS"
"YC202112";1327;12;0.09691521;0.08605467;"IFRS"
"YC202112";1328;12;0.09691521;0.08605467;"IFRS"
"YC202112";1329;12;0.09691521;0.08605467;"IFRS"
"YC202112";1330;12;0.09691521;0.08605467;"IFRS"
"YC202112";1331;12;0.09691521;0.08605467;"IFRS"
"YC202112";1332;12;0.09691521;0.08605467;"IFRS"
"YC202112";1333;12;0.09691521;0.08605467;"IFRS"
"YC202112";1334;12;0.09691521;0.08605467;"IFRS"
"YC202112";1335;12;0.09691521;0.08605467;"IFRS"
"YC202112";1336;12;0.09691521;0.08605467;"IFRS"
"YC202112";1337;12;0.09691521;0.08605467;"IFRS"
"YC202112";1338;12;0.09691521;0.08605467;"IFRS"
"YC202112";1339;12;0.09691521;0.08605467;"IFRS"
"YC202112";1340;12;0.09691521;0.08605467;"IFRS"
"YC202112";1341;12;0.09691521;0.08605467;"IFRS"
"YC202112";1342;12;0.09691521;0.08605467;"IFRS"
"YC202112";1343;12;0.09691521;0.08605467;"IFRS"
"YC202112";1344;12;0.09691521;0.08605467;"IFRS"
"YC202112";1345;12;0.09691521;0.08605467;"IFRS"
"YC202112";1346;12;0.09691521;0.08605467;"IFRS"
"YC202112";1347;12;0.09691521;0.08605467;"IFRS"
"YC202112";1348;12;0.09691521;0.08605467;"IFRS"
"YC202112";1349;12;0.09691521;0.08605467;"IFRS"
"YC202112";1350;12;0.09691521;0.08605467;"IFRS"
"YC202112";1351;12;0.09691521;0.08605467;"IFRS"
"YC202112";1352;12;0.09691521;0.08605467;"IFRS"
"YC202112";1353;12;0.09691521;0.08605467;"IFRS"
"YC202112";1354;12;0.09691521;0.08605467;"IFRS"
"YC202112";1355;12;0.09691521;0.08605467;"IFRS"
"YC202112";1356;12;0.09691521;0.08605467;"IFRS"
"YC202112";1357;12;0.09691521;0.08605467;"IFRS"
"YC202112";1358;12;0.09691521;0.08605467;"IFRS"
"YC202112";1359;12;0.09691521;0.08605467;"IFRS"
"YC202112";1360;12;0.09691521;0.08605467;"IFRS"
"YC202112";1361;12;0.09691521;0.08605467;"IFRS"
"YC202112";1362;12;0.09691521;0.08605467;"IFRS"
"YC202112";1363;12;0.09691521;0.08605467;"IFRS"
"YC202112";1364;12;0.09691521;0.08605467;"IFRS"
"YC202112";1365;12;0.09691521;0.08605467;"IFRS"
"YC202112";1366;12;0.09691521;0.08605467;"IFRS"
"YC202112";1367;12;0.09691521;0.08605467;"IFRS"
"YC202112";1368;12;0.09691521;0.08605467;"IFRS"
"YC202112";1369;12;0.09691521;0.08605467;"IFRS"
"YC202112";1370;12;0.09691521;0.08605467;"IFRS"
"YC202112";1371;12;0.09691521;0.08605467;"IFRS"
"YC202112";1372;12;0.09691521;0.08605467;"IFRS"
"YC202112";1373;12;0.09691521;0.08605467;"IFRS"
"YC202112";1374;12;0.09691521;0.08605467;"IFRS"
"YC202112";1375;12;0.09691521;0.08605467;"IFRS"
"YC202112";1376;12;0.09691521;0.08605467;"IFRS"
"YC202112";1377;12;0.09691521;0.08605467;"IFRS"
"YC202112";1378;12;0.09691521;0.08605467;"IFRS"
"YC202112";1379;12;0.09691521;0.08605467;"IFRS"
"YC202112";1380;12;0.09691521;0.08605467;"IFRS"
"YC202112";1381;12;0.09691521;0.08605467;"IFRS"
"YC202112";1382;12;0.09691521;0.08605467;"IFRS"
"YC202112";1383;12;0.09691521;0.08605467;"IFRS"
"YC202112";1384;12;0.09691521;0.08605467;"IFRS"
"YC202112";1385;12;0.09691521;0.08605467;"IFRS"
"YC202112";1386;12;0.09691521;0.08605467;"IFRS"
"YC202112";1387;12;0.09691521;0.08605467;"IFRS"
"YC202112";1388;12;0.09691521;0.08605467;"IFRS"
"YC202112";1389;12;0.09691521;0.08605467;"IFRS"
"YC202112";1390;12;0.09691521;0.08605467;"IFRS"
"YC202112";1391;12;0.09691521;0.08605467;"IFRS"
"YC202112";1392;12;0.09691521;0.08605467;"IFRS"
"YC202112";1393;12;0.09691521;0.08605467;"IFRS"
"YC202112";1394;12;0.09691521;0.08605467;"IFRS"
"YC202112";1395;12;0.09691521;0.08605467;"IFRS"
"YC202112";1396;12;0.09691521;0.08605467;"IFRS"
"YC202112";1397;12;0.09691521;0.08605467;"IFRS"
"YC202112";1398;12;0.09691521;0.08605467;"IFRS"
"YC202112";1399;12;0.09691521;0.08605467;"IFRS"
"YC202112";1400;12;0.09691521;0.08605467;"IFRS"
"YC202112";1401;12;0.09691521;0.08605467;"IFRS"
"YC202112";1402;12;0.09691521;0.08605467;"IFRS"
"YC202112";1403;12;0.09691521;0.08605467;"IFRS"
"YC202112";1404;12;0.09691521;0.08605467;"IFRS"
"YC202112";1405;12;0.09691521;0.08605467;"IFRS"
"YC202112";1406;12;0.09691521;0.08605467;"IFRS"
"YC202112";1407;12;0.09691521;0.08605467;"IFRS"
"YC202112";1408;12;0.09691521;0.08605467;"IFRS"
"YC202112";1409;12;0.09691521;0.08605467;"IFRS"
"YC202112";1410;12;0.09691521;0.08605467;"IFRS"
"YC202112";1411;12;0.09691521;0.08605467;"IFRS"
"YC202112";1412;12;0.09691521;0.08605467;"IFRS"
"YC202112";1413;12;0.09691521;0.08605467;"IFRS"
"YC202112";1414;12;0.09691521;0.08605467;"IFRS"
"YC202112";1415;12;0.09691521;0.08605467;"IFRS"
"YC202112";1416;12;0.09691521;0.08605467;"IFRS"
"YC202112";1417;12;0.09691521;0.08605467;"IFRS"
"YC202112";1418;12;0.09691521;0.08605467;"IFRS"
"YC202112";1419;12;0.09691521;0.08605467;"IFRS"
"YC202112";1420;12;0.09691521;0.08605467;"IFRS"
"YC202112";1421;12;0.09691521;0.08605467;"IFRS"
"YC202112";1422;12;0.09691521;0.08605467;"IFRS"
"YC202112";1423;12;0.09691521;0.08605467;"IFRS"
"YC202112";1424;12;0.09691521;0.08605467;"IFRS"
"YC202112";1425;12;0.09691521;0.08605467;"IFRS"
"YC202112";1426;12;0.09691521;0.08605467;"IFRS"
"YC202112";1427;12;0.09691521;0.08605467;"IFRS"
"YC202112";1428;12;0.09691521;0.08605467;"IFRS"
"YC202112";1429;12;0.09691521;0.08605467;"IFRS"
"YC202112";1430;12;0.09691521;0.08605467;"IFRS"
"YC202112";1431;12;0.09691521;0.08605467;"IFRS"
"YC202112";1432;12;0.09691521;0.08605467;"IFRS"
"YC202112";1433;12;0.09691521;0.08605467;"IFRS"
"YC202112";1434;12;0.09691521;0.08605467;"IFRS"
"YC202112";1435;12;0.09691521;0.08605467;"IFRS"
"YC202112";1436;12;0.09691521;0.08605467;"IFRS"
"YC202112";1437;12;0.09691521;0.08605467;"IFRS"
"YC202112";1438;12;0.09691521;0.08605467;"IFRS"
"YC202112";1439;12;0.09691521;0.08605467;"IFRS"
"YC202112";1440;12;0.09691521;0.08605467;"IFRS"
"YC202112";1441;12;0.09691521;0.08605467;"IFRS"
"YC202112";1442;12;0.09691521;0.08605467;"IFRS"
"YC202112";1443;12;0.09691521;0.08605467;"IFRS"
"YC202112";1444;12;0.09691521;0.08605467;"IFRS"
"YC202112";1445;12;0.09691521;0.08605467;"IFRS"
"YC202112";1446;12;0.09691521;0.08605467;"IFRS"
"YC202112";1447;12;0.09691521;0.08605467;"IFRS"
"YC202112";1448;12;0.09691521;0.08605467;"IFRS"
"YC202112";1449;12;0.09691521;0.08605467;"IFRS"
"YC202112";1450;12;0.09691521;0.08605467;"IFRS"
"YC202112";1451;12;0.09691521;0.08605467;"IFRS"
"YC202112";1452;12;0.09691521;0.08605467;"IFRS"
"YC202112";1453;12;0.09691521;0.08605467;"IFRS"
"YC202112";1454;12;0.09691521;0.08605467;"IFRS"
"YC202112";1455;12;0.09691521;0.08605467;"IFRS"
"YC202112";1456;12;0.09691521;0.08605467;"IFRS"
"YC202112";1457;12;0.09691521;0.08605467;"IFRS"
"YC202112";1458;12;0.09691521;0.08605467;"IFRS"
"YC202112";1459;12;0.09691521;0.08605467;"IFRS"
"YC202112";1460;12;0.09691521;0.08605467;"IFRS"
"YC202112";1461;12;0.09691521;0.08605467;"IFRS"
"YC202112";1462;12;0.09691521;0.08605467;"IFRS"
"YC202112";1463;12;0.09691521;0.08605467;"IFRS"
"YC202112";1464;12;0.09691521;0.08605467;"IFRS"
"YC202112";1465;12;0.09691521;0.08605467;"IFRS"
"YC202112";1466;12;0.09691521;0.08605467;"IFRS"
"YC202112";1467;12;0.09691521;0.08605467;"IFRS"
"YC202112";1468;12;0.09691521;0.08605467;"IFRS"
"YC202112";1469;12;0.09691521;0.08605467;"IFRS"
"YC202112";1470;12;0.09691521;0.08605467;"IFRS"
"YC202112";1471;12;0.09691521;0.08605467;"IFRS"
